,id,ftype,image_loc,mask_loc,height,width,area,aeroplane_sum,bicycle_sum,bird_sum,boat_sum,bottle_sum,bus_sum,car_sum,cat_sum,chair_sum,cow_sum,diningtable_sum,dog_sum,horse_sum,motorbike_sum,person_sum,pottedplant_sum,sheep_sum,sofa_sum,train_sum,tvmonitor_sum,background_sum,border_sum,major_label,major_num,aeroplane_prop,bicycle_prop,bird_prop,boat_prop,bottle_prop,bus_prop,car_prop,cat_prop,chair_prop,cow_prop,diningtable_prop,dog_prop,horse_prop,motorbike_prop,person_prop,pottedplant_prop,sheep_prop,sofa_prop,train_prop,tvmonitor_prop,background_prop,border_prop,aeroplane_cnt,bicycle_cnt,bird_cnt,boat_cnt,bottle_cnt,bus_cnt,car_cnt,cat_cnt,chair_cnt,cow_cnt,diningtable_cnt,dog_cnt,horse_cnt,motorbike_cnt,person_cnt,pottedplant_cnt,sheep_cnt,sofa_cnt,train_cnt,tvmonitor_cnt,background_cnt,border_cnt,use_image,cluster_num_16,random_rstate1_fold0,random_rstate1_fold1,random_rstate1_fold2,random_rstate1_fold3,random_rstate1_fold4,skf_prop_rstate1_fold0,skf_prop_rstate1_fold1,skf_prop_rstate1_fold2,skf_prop_rstate1_fold3,skf_prop_rstate1_fold4,skf_major_rstate1_fold0,skf_major_rstate1_fold1,skf_major_rstate1_fold2,skf_major_rstate1_fold3,skf_major_rstate1_fold4,random_rstate2_fold0,random_rstate2_fold1,random_rstate2_fold2,random_rstate2_fold3,random_rstate2_fold4,skf_prop_rstate2_fold0,skf_prop_rstate2_fold1,skf_prop_rstate2_fold2,skf_prop_rstate2_fold3,skf_prop_rstate2_fold4,skf_major_rstate2_fold0,skf_major_rstate2_fold1,skf_major_rstate2_fold2,skf_major_rstate2_fold3,skf_major_rstate2_fold4,random_rstate3_fold0,random_rstate3_fold1,random_rstate3_fold2,random_rstate3_fold3,random_rstate3_fold4,skf_prop_rstate3_fold0,skf_prop_rstate3_fold1,skf_prop_rstate3_fold2,skf_prop_rstate3_fold3,skf_prop_rstate3_fold4,skf_major_rstate3_fold0,skf_major_rstate3_fold1,skf_major_rstate3_fold2,skf_major_rstate3_fold3,skf_major_rstate3_fold4,random_rstate4_fold0,random_rstate4_fold1,random_rstate4_fold2,random_rstate4_fold3,random_rstate4_fold4,skf_prop_rstate4_fold0,skf_prop_rstate4_fold1,skf_prop_rstate4_fold2,skf_prop_rstate4_fold3,skf_prop_rstate4_fold4,skf_major_rstate4_fold0,skf_major_rstate4_fold1,skf_major_rstate4_fold2,skf_major_rstate4_fold3,skf_major_rstate4_fold4,random_rstate5_fold0,random_rstate5_fold1,random_rstate5_fold2,random_rstate5_fold3,random_rstate5_fold4,skf_prop_rstate5_fold0,skf_prop_rstate5_fold1,skf_prop_rstate5_fold2,skf_prop_rstate5_fold3,skf_prop_rstate5_fold4,skf_major_rstate5_fold0,skf_major_rstate5_fold1,skf_major_rstate5_fold2,skf_major_rstate5_fold3,skf_major_rstate5_fold4
25,2007_000738,train,./data/VOCdevkit/VOC2012/JPEGImages/2007_000738.jpg,./data/VOCdevkit/VOC2012/SegmentationClass/2007_000738.png,332,500,166000,38286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122507,5207,aeroplane,1,0.23063855421686746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7379939759036145,0.03136746987951807,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,0,train,train,train,train,val,train,train,val,train,train,train,train,val,train,train,train,train,train,val,train,train,train,val,train,train,train,val,train,train,train,train,train,val,train,train,train,train,val,train,train,train,train,train,train,val,train,train,val,train,train,val,train,train,train,train,train,train,train,val,train,train,train,train,val,train,train,train,val,train,train,train,train,train,train,val
26,2007_000768,train,./data/VOCdevkit/VOC2012/JPEGImages/2007_000768.jpg,./data/VOCdevkit/VOC2012/SegmentationClass/2007_000768.png,375,500,187500,0,0,0,0,0,101557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80083,5860,bus,6,0.0,0.0,0.0,0.0,0.0,0.5416373333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42710933333333334,0.031253333333333334,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,6,train,train,train,val,train,train,val,train,train,train,train,train,val,train,train,train,train,val,train,train,train,val,train,train,train,train,train,train,val,train,train,train,train,train,val,train,val,train,train,train,val,train,train,train,train,val,train,train,train,train,train,val,train,train,train,val,train,train,train,train,train,train,train,val,train,train,train,train,val,train,train,train,train,val,train
27,2007_000793,train,./data/VOCdevkit/VOC2012/JPEGImages/2007_000793.jpg,./data/VOCdevkit/VOC2012/SegmentationClass/2007_000793.png,375,500,187500,0,1912,0,0,0,2407,0,0,0,0,0,0,0,0,17961,0,0,0,0,0,145960,19260,person,15,0.0,0.010197333333333333,0.0,0.0,0.0,0.012837333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.095792,0.0,0.0,0.0,0.0,0.0,0.7784533333333333,0.10272,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,0,train,val,train,train,train,val,train,train,train,train,train,val,train,train,train,train,train,train,val,train,train,val,train,train,train,train,train,train,val,train,train,val,train,train,train,train,train,train,val,train,train,val,train,train,train,train,train,train,train,val,train,train,train,train,val,val,train,train,train,train,train,train,train,train,val,train,val,train,train,train,train,train,train,val,train
28,2007_000822,train,./data/VOCdevkit/VOC2012/JPEGImages/2007_000822.jpg,./data/VOCdevkit/VOC2012/SegmentationClass/2007_000822.png,374,500,187000,0,0,0,0,0,0,0,0,0,0,0,0,0,21299,0,0,0,0,0,0,158932,6769,motorbike,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11389839572192513,0.0,0.0,0.0,0.0,0.0,0.0,0.849903743315508,0.036197860962566844,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,True,0,train,train,val,train,train,train,train,val,train,train,train,train,train,val,train,train,val,train,train,train,train,train,val,train,train,train,train,val,train,train,val,train,train,train,train,train,train,val,train,train,train,train,val,train,train,train,train,train,train,val,train,val,train,train,train,train,train,train,train,val,train,val,train,train,train,train,train,val,train,train,val,train,train,train,train
29,2007_000836,train,./data/VOCdevkit/VOC2012/JPEGImages/2007_000836.jpg,./data/VOCdevkit/VOC2012/SegmentationClass/2007_000836.png,480,318,152640,0,0,0,0,0,0,0,0,0,0,0,0,14769,0,7253,0,0,0,0,0,125158,5460,horse,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09675707547169811,0.0,0.04751703354297694,0.0,0.0,0.0,0.0,0.0,0.8199554507337526,0.035770440251572326,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,True,0,train,train,train,val,train,val,train,train,train,train,train,val,train,train,train,train,train,train,val,train,train,train,train,val,train,train,train,train,train,val,train,train,train,val,train,train,train,val,train,train,train,val,train,train,train,val,train,train,train,train,val,train,train,train,train,train,train,train,train,val,train,train,train,train,val,val,train,train,train,train,train,train,val,train,train
30,2007_000876,train,./data/VOCdevkit/VOC2012/JPEGImages/2007_000876.jpg,./data/VOCdevkit/VOC2012/SegmentationClass/2007_000876.png,334,500,167000,0,0,0,0,0,0,0,61332,0,0,0,0,0,0,0,0,0,0,0,0,99566,6102,cat,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3672574850299401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5962035928143713,0.03653892215568862,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,3,val,train,train,train,train,train,train,train,val,train,train,train,val,train,train,train,train,val,train,train,train,train,train,train,val,val,train,train,train,train,train,val,train,train,train,train,train,train,train,val,train,train,train,val,train,train,train,val,train,train,train,train,val,train,train,train,train,val,train,train,train,train,val,train,train,train,train,train,train,val,train,val,train,train,train
31,2007_000904,train,./data/VOCdevkit/VOC2012/JPEGImages/2007_000904.jpg,./data/VOCdevkit/VOC2012/SegmentationClass/2007_000904.png,375,500,187500,0,0,0,0,0,0,0,0,0,3623,0,0,8967,0,9613,0,0,0,0,0,156139,9158,person,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019322666666666665,0.0,0.0,0.047824,0.0,0.05126933333333333,0.0,0.0,0.0,0.0,0.0,0.8327413333333333,0.048842666666666666,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,True,True,0,train,train,val,train,train,train,train,train,val,train,train,train,train,val,train,train,train,train,train,val,train,train,train,val,train,train,train,val,train,train,val,train,train,train,train,val,train,train,train,train,val,train,train,train,train,val,train,train,train,train,train,train,train,val,train,val,train,train,train,train,train,train,train,train,val,train,val,train,train,train,train,val,train,train,train
32,2007_001027,train,./data/VOCdevkit/VOC2012/JPEGImages/2007_001027.jpg,./data/VOCdevkit/VOC2012/SegmentationClass/2007_001027.png,375,500,187500,0,246,0,0,0,0,0,0,4245,0,0,0,0,0,0,0,0,8022,0,3052,157845,14090,sofa,18,0.0,0.001312,0.0,0.0,0.0,0.0,0.0,0.0,0.02264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042784,0.0,0.016277333333333335,0.84184,0.07514666666666667,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,True,False,0,train,train,val,train,train,train,val,train,train,train,train,train,val,train,train,train,train,train,val,train,train,train,val,train,train,train,train,train,train,val,train,train,train,train,val,val,train,train,train,train,val,train,train,train,train,train,train,train,val,train,train,val,train,train,train,val,train,train,train,train,val,train,train,train,train,train,train,train,val,train,train,train,val,train,train
33,2007_001073,train,./data/VOCdevkit/VOC2012/JPEGImages/2007_001073.jpg,./data/VOCdevkit/VOC2012/SegmentationClass/2007_001073.png,375,500,187500,0,0,0,0,0,0,0,0,0,16148,0,0,0,0,0,0,0,0,0,0,159955,11397,cow,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08612266666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8530933333333334,0.060784,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True,0,train,train,val,train,train,val,train,train,train,train,train,train,val,train,train,val,train,train,train,train,train,train,train,train,val,train,train,train,train,val,train,train,train,val,train,train,train,train,val,train,train,train,train,train,val,train,val,train,train,train,train,train,val,train,train,train,train,val,train,train,val,train,train,train,train,train,train,train,val,train,train,train,train,train,val
34,2007_001149,train,./data/VOCdevkit/VOC2012/JPEGImages/2007_001149.jpg,./data/VOCdevkit/VOC2012/SegmentationClass/2007_001149.png,375,500,187500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12786,0,26655,0,3548,126362,18149,sofa,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.068192,0.0,0.14216,0.0,0.018922666666666667,0.6739306666666667,0.09679466666666667,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,True,True,0,train,val,train,train,train,train,train,train,val,train,train,train,val,train,train,train,train,train,train,val,val,train,train,train,train,train,train,train,val,train,train,train,val,train,train,train,train,train,val,train,train,train,train,train,val,train,val,train,train,train,train,train,train,train,val,train,train,val,train,train,val,train,train,train,train,train,train,val,train,train,train,train,train,val,train
35,2007_001185,train,./data/VOCdevkit/VOC2012/JPEGImages/2007_001185.jpg,./data/VOCdevkit/VOC2012/SegmentationClass/2007_001185.png,375,500,187500,0,0,0,0,4649,0,0,4748,0,0,31282,0,0,0,32574,0,0,0,0,0,107030,7217,person,15,0.0,0.0,0.0,0.0,0.024794666666666666,0.0,0.0,0.025322666666666667,0.0,0.0,0.16683733333333334,0.0,0.0,0.0,0.173728,0.0,0.0,0.0,0.0,0.0,0.5708266666666667,0.038490666666666666,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,0,train,val,train,train,train,train,train,train,train,val,train,train,train,val,train,train,train,train,val,train,val,train,train,train,train,train,train,train,train,val,train,train,train,train,val,train,train,val,train,train,train,train,train,val,train,train,val,train,train,train,train,val,train,train,train,train,train,train,val,train,train,val,train,train,train,train,val,train,train,train,train,train,val,train,train
36,2007_001225,train,./data/VOCdevkit/VOC2012/JPEGImages/2007_001225.jpg,./data/VOCdevkit/VOC2012/SegmentationClass/2007_001225.png,500,387,193500,0,0,0,0,0,0,0,0,0,0,0,19980,0,0,0,0,0,0,0,0,163580,9940,dog,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10325581395348837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.845374677002584,0.05136950904392765,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,0,train,train,train,val,train,train,val,train,train,train,val,train,train,train,train,train,train,val,train,train,train,val,train,train,train,val,train,train,train,train,train,train,train,train,val,train,train,train,train,val,train,val,train,train,train,train,train,val,train,train,train,train,train,train,val,train,train,train,val,train,train,train,train,train,val,train,train,val,train,train,train,train,val,train,train
37,2007_001340,train,./data/VOCdevkit/VOC2012/JPEGImages/2007_001340.jpg,./data/VOCdevkit/VOC2012/SegmentationClass/2007_001340.png,375,500,187500,0,0,0,0,0,0,0,0,14933,0,0,8906,0,0,27789,0,0,0,0,0,124998,10874,person,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07964266666666667,0.0,0.0,0.04749866666666667,0.0,0.0,0.148208,0.0,0.0,0.0,0.0,0.0,0.666656,0.05799466666666667,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,True,False,0,val,train,train,train,train,train,train,train,val,train,train,train,val,train,train,train,val,train,train,train,train,train,val,train,train,train,train,train,train,val,train,train,train,val,train,train,val,train,train,train,train,train,val,train,train,train,train,train,train,val,val,train,train,train,train,val,train,train,train,train,train,train,val,train,train,train,val,train,train,train,train,val,train,train,train
38,2007_001397,train,./data/VOCdevkit/VOC2012/JPEGImages/2007_001397.jpg,./data/VOCdevkit/VOC2012/SegmentationClass/2007_001397.png,500,333,166500,0,0,0,0,0,0,0,0,0,0,0,5329,0,0,0,0,0,0,0,0,158825,2346,dog,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032006006006006005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9539039039039039,0.01409009009009009,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,0,train,train,val,train,train,train,train,train,train,val,train,train,train,train,val,train,train,train,val,train,train,train,val,train,train,train,train,train,val,train,train,train,train,val,train,train,val,train,train,train,val,train,train,train,train,train,val,train,train,train,train,train,train,val,train,train,train,val,train,train,train,train,train,val,train,train,val,train,train,train,val,train,train,train,train
39,2007_001416,train,./data/VOCdevkit/VOC2012/JPEGImages/2007_001416.jpg,./data/VOCdevkit/VOC2012/SegmentationClass/2007_001416.png,328,500,164000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71109,0,0,0,31477,61414,sheep,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43359146341463417,0.0,0.0,0.0,0.1919329268292683,0.37447560975609756,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True,7,train,train,train,val,train,train,val,train,train,train,train,train,val,train,train,train,train,train,train,val,train,train,train,val,train,train,train,train,val,train,train,train,val,train,train,train,train,train,val,train,train,train,train,train,val,train,train,train,val,train,train,train,train,train,val,val,train,train,train,train,train,train,train,val,train,train,val,train,train,train,train,train,val,train,train
40,2007_001420,train,./data/VOCdevkit/VOC2012/JPEGImages/2007_001420.jpg,./data/VOCdevkit/VOC2012/SegmentationClass/2007_001420.png,332,500,166000,0,0,0,0,0,0,0,0,0,0,0,0,10990,0,5706,3913,0,0,0,0,137802,7589,horse,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06620481927710843,0.0,0.03437349397590361,0.023572289156626507,0.0,0.0,0.0,0.0,0.8301325301204819,0.04571686746987952,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,True,True,0,train,train,val,train,train,train,train,train,train,val,val,train,train,train,train,train,train,val,train,train,train,train,val,train,train,train,train,train,train,val,train,val,train,train,train,train,train,train,val,train,train,train,train,val,train,train,val,train,train,train,train,train,train,train,val,train,train,train,val,train,val,train,train,train,train,train,train,train,train,val,train,train,train,val,train
41,2007_001439,train,./data/VOCdevkit/VOC2012/JPEGImages/2007_001439.jpg,./data/VOCdevkit/VOC2012/SegmentationClass/2007_001439.png,500,375,187500,0,0,0,0,0,0,0,0,1470,0,61744,0,0,0,0,0,0,0,0,0,120993,3293,diningtable,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00784,0.0,0.32930133333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.645296,0.017562666666666667,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False,12,train,val,train,train,train,train,val,train,train,train,val,train,train,train,train,train,train,train,val,train,val,train,train,train,train,train,train,val,train,train,train,train,val,train,train,train,train,val,train,train,train,train,train,train,val,val,train,train,train,train,train,train,train,val,train,val,train,train,train,train,train,train,train,train,val,train,val,train,train,train,train,val,train,train,train
42,2007_001487,train,./data/VOCdevkit/VOC2012/JPEGImages/2007_001487.jpg,./data/VOCdevkit/VOC2012/SegmentationClass/2007_001487.png,375,500,187500,0,0,0,555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186152,793,boat,4,0.0,0.0,0.0,0.00296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9928106666666666,0.004229333333333333,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,0,train,train,train,val,train,val,train,train,train,train,train,train,train,train,val,train,train,val,train,train,train,train,train,train,val,train,val,train,train,train,val,train,train,train,train,train,train,train,train,val,train,train,val,train,train,train,train,val,train,train,train,train,train,val,train,train,train,train,train,val,train,train,val,train,train,train,train,train,val,train,val,train,train,train,train
43,2007_001595,train,./data/VOCdevkit/VOC2012/JPEGImages/2007_001595.jpg,./data/VOCdevkit/VOC2012/SegmentationClass/2007_001595.png,375,500,187500,0,0,0,0,0,44413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138519,4568,bus,6,0.0,0.0,0.0,0.0,0.0,0.23686933333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.738768,0.024362666666666668,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,6,train,train,train,train,val,val,train,train,train,train,train,train,train,train,val,train,train,train,train,val,train,train,val,train,train,train,train,train,val,train,train,train,train,val,train,val,train,train,train,train,train,val,train,train,train,train,train,train,val,train,train,train,train,val,train,train,val,train,train,train,train,train,train,val,train,val,train,train,train,train,train,train,train,train,val
44,2007_001602,train,./data/VOCdevkit/VOC2012/JPEGImages/2007_001602.jpg,./data/VOCdevkit/VOC2012/SegmentationClass/2007_001602.png,500,351,175500,0,0,0,0,43602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127259,4639,bottle,5,0.0,0.0,0.0,0.0,0.24844444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7251225071225071,0.026433048433048435,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,0,train,train,train,train,val,train,val,train,train,train,train,train,train,train,val,train,train,train,train,val,train,train,train,val,train,train,train,val,train,train,train,train,train,train,val,train,train,train,train,val,train,val,train,train,train,train,val,train,train,train,train,train,val,train,train,train,train,train,train,val,train,train,train,train,val,train,train,val,train,train,val,train,train,train,train
45,2007_001609,train,./data/VOCdevkit/VOC2012/JPEGImages/2007_001609.jpg,./data/VOCdevkit/VOC2012/SegmentationClass/2007_001609.png,500,375,187500,0,0,0,0,0,0,0,0,3212,0,130930,0,0,0,0,0,0,0,0,0,45415,7943,diningtable,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017130666666666666,0.0,0.6982933333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24221333333333334,0.042362666666666667,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,True,12,train,train,val,train,train,train,val,train,train,train,train,val,train,train,train,val,train,train,train,train,train,train,train,val,train,val,train,train,train,train,train,val,train,train,train,train,val,train,train,train,train,train,val,train,train,train,train,train,val,train,train,val,train,train,train,train,train,train,val,train,val,train,train,train,train,train,train,train,train,val,val,train,train,train,train
46,2007_001698,train,./data/VOCdevkit/VOC2012/JPEGImages/2007_001698.jpg,./data/VOCdevkit/VOC2012/SegmentationClass/2007_001698.png,375,500,187500,0,0,0,28218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153475,5807,boat,4,0.0,0.0,0.0,0.150496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8185333333333333,0.030970666666666667,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,0,train,train,val,train,train,train,train,train,val,train,val,train,train,train,train,val,train,train,train,train,val,train,train,train,train,train,train,train,train,val,train,val,train,train,train,train,train,train,train,val,train,val,train,train,train,train,train,val,train,train,train,train,train,train,val,train,train,train,val,train,val,train,train,train,train,train,train,train,val,train,train,val,train,train,train
